Datetime,Time interval [hh:mm],Day of Week,Month,B1 Total port Tput [Mbps],B1 UE DlLatency [ms],B1 BBU1 AVG Power consumption [W],B2 Total port Tput [Mbps],B2 UE DlLatency [ms],B2 BBU2 AVG Power consumption [W],B3 Total port Tput [Mbps],B3 UE DlLatency [ms],B3 BBU3 AVG Power consumption [W],D1 Total port Tput [Mbps],D1 UE DlLatency [ms],D1 BBU1 AVG Power consumption [W],D2 Total port Tput [Mbps],D2 UE DlLatency [ms],D2 BBU2 AVG Power consumption [W],D3 Total port Tput [Mbps],D3 UE DlLatency [ms],D3 BBU3 AVG Power consumption [W],G1 Total port Tput [Mbps],G1 UE DlLatency [ms],G1 BBU1 AVG Power consumption [W],G2 Total port Tput [Mbps],G2 UE DlLatency [ms],G2 BBU2 AVG Power consumption [W],G3 Total port Tput [Mbps],G3 UE DlLatency [ms],G3 BBU3 AVG Power consumption [W]
6/22/2024 13:30,13:30:00,Saturday,6,19.78109,8.305144,140.69485,41.50226,9.2758665,120.12008,24.572123,7.165285,123.68582,39.990913,8.229965,139.31963,55.219177,7.3511004,134.35205,49.00601,7.656398,113.40025,27.558718,7.885734,142.17851,69.17532,8.409166,135.44704,50.41077,6.9328046,118.89947
6/22/2024 13:45,13:45:00,Saturday,6,21.568531,8.354061,140.76712,34.273193,9.30421,120.372444,21.587488,7.084092,123.549034,39.322315,8.239046,138.92801,56.931324,7.3516974,133.91736,51.20637,7.5045047,113.37259,27.497892,7.930146,142.35138,71.03596,8.017528,135.52199,46.710743,6.845683,119.06603
6/22/2024 14:00,14:00:00,Saturday,6,21.002516,8.315719,140.6827,36.705334,9.121932,120.41866,32.628613,7.6655245,124.23541,40.123966,8.153488,139.55212,56.24147,7.3040833,134.40993,52.761566,7.490819,113.39296,27.496172,7.81089,142.43336,76.939865,7.905648,135.69916,45.257954,6.883612,119.16681
6/22/2024 14:15,14:15:00,Saturday,6,22.011093,8.246015,140.56725,36.297634,9.360452,120.50467,25.708454,7.1248007,124.23314,36.363995,8.120508,139.17685,48.26871,7.497079,134.25287,52.51565,7.6213202,113.186775,27.677866,7.5712247,142.4194,82.65309,8.044889,135.83972,44.411034,6.989013,119.274284
6/22/2024 14:30,14:30:00,Saturday,6,21.702194,8.149916,140.51328,34.56344,8.917104,120.575096,25.936958,7.033682,124.08689,36.797207,8.159279,139.34744,52.263493,7.3338947,134.36938,55.228165,7.7240644,113.35988,26.933722,7.5232315,142.49326,85.957565,7.745972,135.95285,44.869728,6.9210796,119.509895
6/22/2024 14:45,14:45:00,Saturday,6,21.855993,8.1520195,140.44662,37.562073,9.258259,120.10981,33.65353,7.2719626,123.748924,36.077908,7.9192657,139.2782,48.410976,7.3225155,133.78055,47.79354,7.582281,113.136,29.956318,7.6247973,142.63435,86.57489,7.47655,136.17172,47.510056,6.9774303,119.568375
6/22/2024 15:00,15:00:00,Saturday,6,20.730268,8.383711,140.35094,34.213406,8.979271,119.617905,28.570292,6.893842,123.25934,37.86394,8.073384,139.22852,49.174816,7.4715524,134.33879,45.499737,7.6440845,113.24098,26.329153,7.507428,142.66165,90.69757,7.562106,136.24252,51.489586,6.9017076,119.62116
6/22/2024 15:15,15:15:00,Saturday,6,19.592606,8.017306,140.27057,40.198753,8.937021,119.20793,21.335506,7.252173,122.94947,37.786022,7.898768,139.2628,46.071133,7.7217746,133.72377,46.987385,7.544607,113.07479,29.114683,7.462376,142.7449,91.96516,7.670763,136.24571,49.42801,6.8407226,119.47773
6/22/2024 15:30,15:30:00,Saturday,6,17.138224,7.8033314,140.10979,40.82991,8.7241,118.75969,30.542967,7.376501,122.49879,37.66638,7.7980475,139.22171,48.0581,7.4438725,134.38728,51.315548,7.6700516,113.435585,26.396444,7.414185,142.73001,91.560356,7.72016,136.2809,45.33609,6.808531,119.461395
6/22/2024 15:45,15:45:00,Saturday,6,15.152148,7.85072,139.88425,42.249065,8.768775,118.37951,28.859606,7.362026,122.0778,37.0448,7.6822577,138.99092,47.029896,7.42321,133.80904,51.955956,7.451186,112.964874,26.227224,7.3096604,142.7447,92.72037,7.761014,136.26509,44.38586,6.7079678,119.49008
6/22/2024 16:00,16:00:00,Saturday,6,13.618094,8.160646,139.80147,37.758743,8.192396,118.40424,24.49709,7.207959,121.19348,38.539825,7.529202,139.15353,51.46659,7.23101,134.35359,47.965034,7.55988,113.577225,28.198051,7.221625,142.76082,97.85358,7.6546526,136.2073,45.992268,6.723058,119.34585
6/22/2024 16:15,16:15:00,Saturday,6,19.95004,8.389291,139.91766,46.650135,8.403924,118.31986,24.920534,6.88878,121.02139,40.412987,7.173247,139.17413,48.694813,7.211685,133.61647,50.59653,7.3010216,112.82255,27.727621,7.113293,142.83278,104.00476,7.759598,136.24678,45.10865,6.64747,119.37035
6/22/2024 16:30,16:30:00,Saturday,6,18.381842,7.9734926,139.8966,44.09054,8.239786,117.1131,30.330128,7.0068216,120.743286,45.20164,7.296034,139.48958,46.37459,7.111055,134.2838,48.749676,7.3330884,113.22577,25.968884,7.091705,142.8885,105.782486,7.828968,136.30951,43.258152,6.6512666,119.155495
6/22/2024 16:45,16:45:00,Saturday,6,16.133474,7.781162,139.79344,44.262806,8.251777,117.06716,25.152678,7.163004,120.54746,48.391018,7.170502,139.28928,46.50809,7.23835,133.69199,43.133255,7.2973785,112.77075,27.515392,7.0260553,142.8446,97.42271,7.987311,136.37943,41.40021,6.611866,119.04675
6/22/2024 17:00,17:00:00,Saturday,6,14.824407,7.8580575,139.54182,43.32239,8.219367,117.006775,22.744371,7.191485,120.35222,48.619995,7.303307,139.59814,48.16991,6.9632015,134.18788,45.602646,7.443919,112.96364,27.755148,6.905141,142.75883,96.74235,7.8835125,136.32314,38.75387,6.674355,118.96634
6/22/2024 17:15,17:15:00,Saturday,6,18.113792,8.095521,139.25838,42.342175,8.284215,116.89339,21.294834,7.1869235,120.137085,46.317722,7.396961,139.2728,45.036636,7.4976783,133.44534,37.39583,7.4744406,112.72272,26.04471,6.9308944,142.85269,91.19352,7.822892,136.24089,39.833572,6.6970835,118.98082
6/22/2024 17:30,17:30:00,Saturday,6,19.823978,8.115411,138.98962,40.006283,8.080295,116.701675,20.882668,7.2722225,119.886505,45.686096,7.1578918,139.45438,40.428074,7.2086263,134.27618,34.104366,7.605374,112.8165,27.783709,7.0042405,142.83862,93.84836,7.791541,136.25545,42.164,6.701723,118.93895
6/22/2024 17:45,17:45:00,Saturday,6,21.011564,8.146758,138.80249,45.73257,8.327785,116.46474,18.858608,7.259069,119.80167,46.13237,7.574635,139.057,41.464046,7.632156,133.5723,33.72625,7.470831,112.582466,27.753895,7.0017996,142.75774,95.79958,7.8087287,136.23172,42.178684,6.6679926,118.84974
6/22/2024 18:00,18:00:00,Saturday,6,22.794497,8.4097805,138.68042,37.613422,8.706697,116.35092,20.011251,6.742092,119.712326,49.73308,7.725074,139.25412,42.75877,7.507293,134.16982,35.085052,7.565768,113.2078,26.975565,6.9139957,142.72926,102.77261,7.863925,136.25722,39.131668,6.6403933,118.775154
6/22/2024 18:15,18:15:00,Saturday,6,22.739347,8.227993,138.46518,37.82909,8.8062935,116.097824,23.134838,6.892436,119.687096,48.060795,7.6697993,139.1149,39.990944,7.4138093,133.44002,39.397724,7.567987,112.64099,29.360174,6.911474,142.80316,110.05725,7.7443786,136.22229,37.397335,6.68123,118.75985
6/22/2024 18:30,18:30:00,Saturday,6,20.253965,8.171553,138.20563,39.99608,8.76222,115.896576,22.174461,6.9395137,119.51809,49.2346,7.497548,139.40579,39.51954,7.267029,134.15036,41.175705,7.6511745,113.069466,30.685486,6.9429345,142.90793,98.98563,7.4348135,136.19505,36.21692,6.6678705,118.78878
6/22/2024 18:45,18:45:00,Saturday,6,20.055574,8.056901,137.96153,39.671947,9.167676,115.95383,22.392183,7.13893,119.433914,47.757595,7.6718545,138.96718,41.352272,7.595396,133.37021,35.165073,7.640073,112.758255,28.008236,7.066171,142.86061,94.9836,7.4414625,136.15465,35.995632,6.669044,118.81082
6/22/2024 19:00,19:00:00,Saturday,6,21.57933,8.269581,138.01456,39.931915,8.9101925,115.96184,23.092672,7.1936502,119.30693,49.0221,7.5564914,139.03677,41.982998,7.2296395,134.04436,40.026672,7.751952,112.96329,26.66349,6.8568397,142.80197,91.56651,7.3073835,136.08975,38.429306,6.648633,118.9147
6/22/2024 19:15,19:15:00,Saturday,6,19.104206,8.025111,137.83473,38.416897,9.129882,115.825806,24.394953,7.4049063,119.200066,48.327713,7.646682,138.639,42.265663,7.265969,133.36208,35.416786,7.6283956,112.71488,27.070454,6.7045555,142.80067,97.026436,7.3183403,136.07133,38.7952,6.6075954,118.88787
6/22/2024 19:30,19:30:00,Saturday,6,17.40963,8.058994,137.75005,39.030315,8.763766,115.89371,22.484745,7.729591,119.12521,47.971138,7.5699964,139.0583,43.0054,7.2480264,134.23596,42.628513,7.734251,113.320274,25.642998,6.975447,142.73158,93.97868,7.3731966,136.0074,40.778194,6.532326,118.732635
6/22/2024 19:45,19:45:00,Saturday,6,16.799566,7.8666964,137.60844,39.0914,8.700845,115.90213,23.72814,7.870746,119.09512,46.16834,7.303114,138.80725,44.477158,7.544814,133.36981,44.631733,7.368805,112.54372,25.543367,6.8735995,142.65666,90.489265,7.20459,135.88507,39.534275,6.5388584,118.57109
6/22/2024 20:00,20:00:00,Saturday,6,16.047386,8.111928,137.68849,41.64687,8.8644705,115.868454,22.201632,8.133526,119.053696,45.136497,7.1873007,139.09557,39.906548,7.4284525,134.2082,39.04022,7.6642456,113.37121,25.32497,6.910771,142.49986,90.495384,6.876157,135.85466,39.044735,6.423407,118.39365
6/22/2024 20:15,20:15:00,Saturday,6,19.303104,8.076841,137.87952,38.488865,8.945055,115.78957,21.769062,8.060013,119.007126,45.60837,7.2570934,138.99794,40.861023,7.4769588,133.50566,39.45826,7.4450884,112.56272,24.97056,6.733489,142.39897,96.56541,7.598618,135.64803,36.64698,6.49388,118.23035
6/22/2024 20:30,20:30:00,Saturday,6,19.493639,7.99842,137.71677,34.543934,8.885283,115.843735,21.561594,8.097951,119.12437,48.981606,7.2744517,140.10399,39.026764,7.1719832,134.23175,38.77889,7.4633327,112.91767,25.508139,6.883534,142.35872,92.64672,7.63364,135.52678,34.787983,6.3478084,117.78248
6/22/2024 20:45,20:45:00,Saturday,6,20.366428,8.137623,137.66994,32.204376,8.77017,115.60879,27.931652,7.7315154,119.19342,49.353634,7.319674,139.27222,39.86014,7.4629164,133.50977,27.307192,7.5713754,112.60809,25.233757,6.6120234,141.36449,90.47681,7.7948713,135.36234,33.544334,6.3376694,117.69842
6/22/2024 21:00,21:00:00,Saturday,6,18.757868,8.558036,137.91978,36.9148,8.4857645,115.68315,29.845993,7.981516,119.21404,50.374416,7.4054313,139.78377,36.715664,7.3948755,134.1168,34.246307,7.8498187,113.110146,24.14758,6.472069,142.19049,93.423935,7.883067,135.15605,34.40555,6.3876705,117.76704
6/22/2024 21:15,21:15:00,Saturday,6,19.382538,8.529363,138.03241,36.706486,8.679225,115.761505,26.08592,7.919612,119.123116,48.233463,7.214925,139.6153,33.784916,7.661082,133.46454,28.208727,7.5429864,112.41788,27.1777,6.7465982,141.26434,90.77693,7.643954,135.08475,39.89566,6.329642,117.60782
6/22/2024 21:30,21:30:00,Saturday,6,19.985083,8.26371,137.87877,42.328163,8.631926,115.971344,23.40152,8.339075,119.20731,46.9394,6.7651577,139.44943,35.57046,7.6253486,133.52553,28.601643,7.8088574,113.083336,25.577099,6.7831717,141.26126,85.78405,7.2924356,134.93108,38.95791,6.4199066,117.41164
6/22/2024 21:45,21:45:00,Saturday,6,17.628706,8.135117,137.88507,46.12805,8.481798,115.84916,22.985956,8.172329,119.14454,45.70687,6.5357575,139.59398,31.721565,7.4288335,133.34065,28.83899,7.5670714,112.36873,24.959839,6.502846,141.1512,85.70516,7.25892,134.89381,32.860672,6.522759,117.33839
6/22/2024 22:00,22:00:00,Saturday,6,19.14586,8.142106,137.84123,41.619194,8.455469,115.99756,24.282608,8.412249,119.1771,46.12996,6.2376366,139.4904,24.011292,7.0606256,133.21251,26.75142,7.50616,113.04576,23.577633,6.629164,141.0943,82.59833,6.788119,134.87805,31.985615,6.622171,117.060425
6/22/2024 22:15,22:15:00,Saturday,6,17.58968,7.9338865,137.7305,44.268894,8.000509,115.778046,24.379871,8.117331,119.180664,46.938736,5.9037757,139.36848,24.067804,7.929971,133.04453,27.506107,7.1278462,112.48162,20.161785,6.5483265,141.08203,84.83395,6.7310414,134.74199,27.198072,6.57781,116.91733
6/22/2024 22:30,22:30:00,Saturday,6,14.877991,7.49426,137.66495,41.207436,7.8916717,115.768654,20.914936,7.8831954,119.10651,46.085068,5.916285,139.28156,19.090565,7.4733267,132.87737,29.177717,7.1884727,112.83194,21.07635,6.9020295,141.00702,88.43625,6.714805,134.70372,25.61512,6.696683,116.98194
6/22/2024 22:45,22:45:00,Saturday,6,13.066347,7.025146,137.35313,44.51796,7.892423,115.70784,20.750942,7.899853,119.02729,46.24062,5.890139,139.13884,13.389472,7.755599,132.6635,27.127436,7.357414,112.57872,19.652494,6.769901,140.95622,94.992455,6.8541226,134.73091,29.90132,6.6967998,116.85691
6/22/2024 23:00,23:00:00,Saturday,6,11.726839,6.935788,137.48544,36.57792,7.3555765,115.74867,18.843676,7.5537176,119.03756,44.248917,5.7087655,138.94395,13.1578,8.22145,132.7556,26.833048,7.4318504,112.80502,21.601923,6.516143,140.94835,95.0586,6.9038386,134.8116,28.550184,6.5700774,116.64955
6/22/2024 23:15,23:15:00,Saturday,6,15.90423,6.8094764,137.39311,36.13615,7.3071165,115.553406,23.99611,7.716816,119.12081,43.146618,5.7098427,139.03334,15.430514,7.4153934,132.75584,29.307552,7.2345986,112.935234,22.302378,6.9410014,140.90189,91.69704,6.5267773,134.66975,24.20601,6.4951997,116.4327
6/22/2024 23:30,23:30:00,Saturday,6,11.344593,6.4133244,137.01936,38.08297,6.917831,115.49995,21.882277,7.393831,119.02056,41.49852,5.8438673,138.73906,18.279875,6.6762867,132.81334,48.369427,6.977818,112.545074,24.324749,6.6572933,140.81325,81.16279,6.253435,134.49858,20.570152,6.487831,116.17962
6/22/2024 23:45,23:45:00,Saturday,6,11.197759,6.473935,137.05685,36.627926,6.9070005,115.34962,22.063656,7.2099586,118.938805,41.54514,5.6191583,138.97255,22.193886,6.002216,132.8774,32.24025,7.040961,112.886444,23.769096,6.8441353,140.85486,73.68755,6.2320337,134.2295,17.923506,6.3774157,116.10124
6/23/2024 0:00,0:00:00,Sunday,6,10.654612,6.4125066,137.16211,29.19082,6.7095647,115.30402,16.679138,7.179462,119.00429,39.78568,5.6717877,138.31926,19.28317,6.034093,132.73634,21.439425,6.7160883,112.161514,26.572771,6.561016,140.81308,63.15654,6.0542355,133.9673,16.448765,6.478885,116.00596
6/23/2024 0:15,0:15:00,Sunday,6,13.183573,6.1091566,137.1706,32.13029,6.405029,115.25858,18.409428,7.198941,119.03992,39.466774,5.421508,138.84976,16.723057,6.2708235,132.73853,22.975857,6.6955295,112.797005,16.817621,6.6229997,140.54617,59.62992,6.083433,134.02504,12.72555,6.304746,115.902466
6/23/2024 0:30,0:30:00,Sunday,6,17.076267,5.6099973,136.97327,26.663702,6.3578157,115.219215,18.296158,6.885967,118.74578,35.985786,5.3892217,138.44833,10.600511,6.568136,132.79608,19.376213,6.437474,112.02395,14.454144,6.571339,140.43692,67.05582,5.8605433,133.87538,10.040002,6.18523,115.81827
6/23/2024 0:45,0:45:00,Sunday,6,16.745304,5.4831285,136.9277,27.088005,6.3189673,115.26517,17.179792,7.0466847,118.70539,35.472923,5.3932514,138.4865,17.527908,7.3907466,132.57994,9.899999,6.8017616,112.927605,11.627891,6.463864,140.30482,61.779293,6.033025,133.36209,10.933586,6.1690884,115.84581
6/23/2024 1:00,1:00:00,Sunday,6,14.337395,5.7141056,137.00423,29.904232,6.2684584,115.245705,14.016634,7.248023,118.77372,33.422348,5.4199533,138.32579,12.74002,7.688095,132.45406,16.280897,6.7792935,112.06741,11.794051,6.5949907,140.39532,54.77896,6.081689,133.31537,10.189574,6.0598917,115.530136
6/23/2024 1:15,1:15:00,Sunday,6,11.702536,5.54058,136.97948,24.77762,6.4373198,115.08192,15.171847,7.516238,118.732765,31.419838,5.252505,138.47697,15.288843,8.370419,132.2699,14.752891,6.888596,112.63456,12.562061,6.5152807,140.41989,50.87061,5.903821,133.12746,9.635992,6.04259,115.24442
6/23/2024 1:30,1:30:00,Sunday,6,12.2374735,5.359345,137.17072,22.635862,6.5118165,115.13694,14.289323,7.683675,118.62979,30.237637,5.0410953,138.57068,12.236384,7.59665,132.20844,19.81838,7.016524,112.34453,14.499861,6.514382,140.35933,46.15231,6.069579,133.06035,10.420521,6.1978297,114.98381
6/23/2024 1:45,1:45:00,Sunday,6,13.225743,4.9111657,137.14412,20.293095,6.706338,114.87876,14.39877,8.073162,118.73758,29.404268,4.8048162,138.04407,10.732727,8.178094,131.8032,16.932354,7.20914,112.38113,10.874364,6.5175457,140.1549,46.788544,6.2579174,133.00882,7.684204,6.487513,114.86187
6/23/2024 2:00,2:00:00,Sunday,6,11.562698,4.8565288,137.03494,16.579298,6.7126493,114.879486,17.41998,7.876425,118.73913,28.249254,4.7704487,138.54872,9.045468,8.454987,132.07362,13.190284,7.1252866,112.32731,11.265352,6.517837,140.23332,42.851883,5.392216,133.31201,7.023226,6.545733,114.94251
6/23/2024 2:15,2:15:00,Sunday,6,10.583625,4.967193,136.95798,16.21758,6.535808,114.84527,18.436554,7.646633,118.64196,25.83466,4.527196,138.02388,11.080574,8.6034355,131.79356,11.670933,6.878087,111.80157,14.18232,6.797403,140.00992,40.297127,6.2008424,132.76376,6.280686,6.9443045,114.86706
